,total_time,fire_size
4940,6 days 23:30:00,9607.0
4941,1 days 02:13:00,1370.0
4942,3 days 05:00:00,6949.0
4943,2 days 11:53:00,1525.0
4944,2 days 06:57:00,5321.0
4945,3 days 16:40:00,2622.0
4946,26 days 06:31:00,3338.0
4947,68 days 16:21:00,29966.0
4948,4 days 02:39:00,6612.0
4949,19 days 22:05:00,12309.0
4950,1 days 12:30:00,4704.0
4951,1 days 18:00:00,1268.0
4952,6 days 01:44:00,2234.0
4953,17 days 23:41:00,4321.0
4954,3 days 01:40:00,5900.0
4955,0 days 04:57:00,2128.0
4956,4 days 02:20:00,1945.0
4957,1 days 02:00:00,11042.0
4958,34 days 10:46:00,6089.0
4959,3 days 00:00:00,1827.0
4960,0 days 22:05:00,2514.0
4961,4 days 02:13:00,2000.0
4962,0 days 20:49:00,1069.0
4963,2 days 06:35:00,8390.0
4964,0 days 07:30:00,9798.0
4965,5 days 02:30:00,5207.0
4966,2 days 01:00:00,3798.0
4967,0 days 03:50:00,1354.0
4968,3 days 05:00:00,1471.0
4969,0 days 21:00:00,3030.0
4970,0 days 18:56:00,1082.0
4971,8 days 17:11:00,13882.0
4972,2 days 14:30:00,2747.3
4973,49 days 21:00:00,11083.0
4974,21 days 19:50:00,16503.0
4975,3 days 22:10:00,13305.0
4976,15 days 06:32:00,11765.0
4977,4 days 23:30:00,8416.0
4978,2 days 01:20:00,1120.0
4979,10 days 02:34:00,1745.0
4980,7 days 04:30:00,1271.0
4981,10 days 02:30:00,3166.0
4982,13 days 18:59:00,5025.0
4983,10 days 07:40:00,14886.0
4984,9 days 21:49:00,2065.0
4985,4 days 23:54:00,1815.0
4986,5 days 05:00:00,1312.0
4987,8 days 05:45:00,1956.0
4988,2 days 04:30:00,1365.0
4989,3 days 04:00:00,1927.0
4990,15 days 00:00:00,18677.0
4991,5 days 13:00:00,2550.0
4992,10 days 06:00:00,36700.0
4993,7 days 04:30:00,1377.0
4994,35 days 07:00:00,36645.0
4995,14 days 23:36:00,13200.0
4996,1 days 22:00:00,1350.0
4997,32 days 00:33:00,3561.0
4998,4 days 05:00:00,1156.0
4999,4 days 01:00:00,2974.0
5000,6 days 13:30:00,2500.4
5001,3 days 03:40:00,1567.0
5002,4 days 20:00:00,3017.0
5003,3 days 06:45:00,1082.0
5004,8 days 19:30:00,3978.0
5005,8 days 00:55:00,1089.0
5006,22 days 22:00:00,1309.0
5007,49 days 17:46:00,6238.2
5008,19 days 23:11:00,1665.0
5009,36 days 20:30:00,11231.3
5010,33 days 14:30:00,7270.6
5011,33 days 15:00:00,8000.0
5012,33 days 15:25:00,1254.0
5013,66 days 17:30:00,41742.9
5014,9 days 03:00:00,1800.0
5015,96 days 01:00:00,8011.0
5016,150 days 18:33:00,5240.0
5017,133 days 00:08:00,4276.0
5018,21 days 02:00:00,3597.0
5019,0 days 19:00:00,1400.0
5020,0 days 03:50:00,1725.0
5021,11 days 04:45:00,4800.0
5022,8 days 07:26:00,3603.0
5023,2 days 04:30:00,3124.5
5024,16 days 11:22:00,23220.0
5025,13 days 05:00:00,2601.0
5026,23 days 17:00:00,2744.0
5027,101 days 14:00:00,2386.0
5028,75 days 01:30:00,18702.0
5029,43 days 21:00:00,3997.0
5030,43 days 20:00:00,5900.0
5031,42 days 20:00:00,21000.0
5032,60 days 04:42:00,34203.0
5033,75 days 19:00:00,47650.0
5034,5 days 00:00:00,1050.0
5035,18 days 05:00:00,8260.0
5036,12 days 00:25:00,15850.0
5037,2 days 04:00:00,3000.0
5038,0 days 05:00:00,1052.0
5039,0 days 20:30:00,1200.0
5040,0 days 11:45:00,20000.0
5041,178 days 00:00:00,1430.0
5042,2 days 07:05:00,3000.0
5043,0 days 10:40:00,479549.0
5044,5 days 05:10:00,23827.0
5045,0 days 03:30:00,4500.0
5046,0 days 10:00:00,5000.0
5047,0 days 06:45:00,1200.0
5048,2 days 05:00:00,1200.0
5049,3 days 00:00:00,15000.0
5050,2 days 06:55:00,10003.0
5051,1 days 16:38:00,4934.0
5052,2 days 05:30:00,7157.0
5053,0 days 17:30:00,3500.0
5054,0 days 03:15:00,3000.0
5055,92 days 01:00:00,2979.0
5056,71 days 01:30:00,2464.0
5057,91 days 21:00:00,3351.0
5058,5 days 04:48:00,2650.0
5059,59 days 03:00:00,2939.0
5060,2 days 07:30:00,2020.0
5061,31 days 07:30:00,1212.0
5062,3 days 19:00:00,2760.0
5063,85 days 04:50:00,2850.0
5064,110 days 02:42:00,9140.0
5065,87 days 00:21:00,5000.0
5066,60 days 01:10:00,18762.0
5067,43 days 00:55:00,1010.0
5068,55 days 02:45:00,2810.0
5069,74 days 21:40:00,1353.0
5070,72 days 06:40:00,10361.0
5071,22 days 01:35:00,10700.0
5072,1 days 08:00:00,1470.0
5073,10 days 03:00:00,1631.0
5074,0 days 21:00:00,1000.0
5075,4 days 02:50:00,1460.0
5076,4 days 07:10:00,1136.6
5077,4 days 03:50:00,1350.0
5078,3 days 06:00:00,2000.0
5079,18 days 03:30:00,16021.0
5080,14 days 23:00:00,6131.0
5081,4 days 01:50:00,4200.0
5082,9 days 04:00:00,1150.0
5083,13 days 21:08:00,6065.0
5084,17 days 02:56:00,5861.0
5085,4 days 09:00:00,1950.0
5086,1 days 01:00:00,2039.0
5087,4 days 00:00:00,9280.0
5088,2 days 23:00:00,3710.0
5089,1 days 02:00:00,1988.0
5090,6 days 03:26:00,2200.0
5091,11 days 04:37:00,4152.0
5092,79 days 05:00:00,1297.0
5093,145 days 07:05:00,1643.0
5094,27 days 23:36:00,3685.0
5095,80 days 10:30:00,1525.0
5096,58 days 07:45:00,1664.0
5097,15 days 07:00:00,5059.0
5098,15 days 06:30:00,2100.0
5099,4 days 22:00:00,2500.0
5100,14 days 21:57:00,63436.0
5101,0 days 08:11:00,1064.0
5102,8 days 09:29:00,1200.0
5103,12 days 04:10:00,24970.0
5104,5 days 13:00:00,4565.0
5105,4 days 14:35:00,4901.0
5106,12 days 03:38:00,12535.0
5107,105 days 11:30:00,6420.0
5108,20 days 10:00:00,2771.9
5109,1 days 20:50:00,2310.0
5110,41 days 10:00:00,1058.0
5111,86 days 01:00:00,6031.0
5112,40 days 08:00:00,1082.0
5113,74 days 01:56:00,3007.0
5114,61 days 22:42:00,1654.0
5115,12 days 07:50:00,7425.0
5116,6 days 03:30:00,1008.0
5117,76 days 01:30:00,3407.0
5118,129 days 10:30:00,2019.0
5119,112 days 06:00:00,4930.0
5120,103 days 00:00:00,2930.0
5121,1 days 06:00:00,1000.0
5122,69 days 10:14:00,7879.0
5123,2 days 21:30:00,1448.5
5124,4 days 09:59:00,3000.0
5125,0 days 23:00:00,2528.0
5126,11 days 06:00:00,24315.0
5127,6 days 18:00:00,1000.0
5128,17 days 23:00:00,1885.4
5129,35 days 02:23:00,63599.0
5130,4 days 02:00:00,8330.0
5131,2 days 01:30:00,2276.0
5132,2 days 21:08:00,2208.0
5133,19 days 04:56:00,29112.0
5134,0 days 02:20:00,1200.0
5135,32 days 01:00:00,1237.0
5136,0 days 03:30:00,1947.0
5137,0 days 05:30:00,1329.0
5138,4 days 00:00:00,11760.0
5139,15 days 09:59:00,8427.0
5140,3 days 07:29:00,2038.0
5141,0 days 06:30:00,2161.0
5142,23 days 06:00:00,1496.0
5143,0 days 23:30:00,2134.0
5144,3 days 22:00:00,1419.0
5145,2 days 03:15:00,1631.3
5146,2 days 00:00:00,8000.0
5147,2 days 19:15:00,1067.0
5148,4 days 16:30:00,12440.0
5149,5 days 06:00:00,1167.0
5150,21 days 10:48:00,39465.0
5151,4 days 00:26:00,2465.0
5152,3 days 01:00:00,6175.0
5153,5 days 06:00:00,1146.0
5154,8 days 22:30:00,2079.0
5155,7 days 01:00:00,1088.0
5156,5 days 05:30:00,3398.0
5157,11 days 02:10:00,7580.0
5158,0 days 20:30:00,2400.0
5159,0 days 04:45:00,1200.0
5160,0 days 23:30:00,3500.0
5161,1 days 17:15:00,11210.0
5162,0 days 05:45:00,1435.0
5163,1 days 20:15:00,1088.9
5164,0 days 10:30:00,1300.0
5165,1 days 02:00:00,9000.0
5166,1 days 04:30:00,1100.0
5167,0 days 17:30:00,1719.0
5168,0 days 08:55:00,4000.0
5169,1 days 18:40:00,1000.0
5170,0 days 01:10:00,1284.0
5171,2 days 13:30:00,6782.0
5172,1 days 20:15:00,2500.0
5173,1 days 19:30:00,3500.0
5174,1 days 13:00:00,2200.0
5175,1 days 07:20:00,12705.0
5176,0 days 06:00:00,1000.0
5177,31 days 09:20:00,2800.0
5178,1 days 09:30:00,2500.0
5179,0 days 11:30:00,1200.0
5180,1 days 00:00:00,1500.0
5181,1 days 19:00:00,1245.0
5182,2 days 11:00:00,1083.0
5183,9 days 02:00:00,11067.0
5184,1 days 08:00:00,4690.0
5185,2 days 03:30:00,1640.0
5186,0 days 22:45:00,3641.0
5187,2 days 23:30:00,3650.0
5188,0 days 02:45:00,1000.0
5189,16 days 04:15:00,2370.0
5190,14 days 23:30:00,3796.0
5191,3 days 20:30:00,1600.0
5192,4 days 07:00:00,7910.0
5193,0 days 08:24:00,1050.0
5194,0 days 11:00:00,1000.0
5195,3 days 03:00:00,9912.0
5196,2 days 08:00:00,13400.0
5197,0 days 05:00:00,1015.0
5198,0 days 03:00:00,2000.0
5199,2 days 16:45:00,2800.0
5200,0 days 05:10:00,1000.0
5201,4 days 05:50:00,2000.0
5202,0 days 13:00:00,6670.0
5203,0 days 14:00:00,1078.9
5204,0 days 22:00:00,1958.0
5205,1 days 08:00:00,3800.0
5206,0 days 12:50:00,1030.0
5207,0 days 17:00:00,2000.0
5208,1 days 22:07:00,2436.0
5209,0 days 00:00:00,1078.0
5210,6 days 05:15:00,14720.0
5211,0 days 10:00:00,6000.0
5212,0 days 07:30:00,1299.0
5213,3 days 23:30:00,10031.0
5214,3 days 00:00:00,5975.0
5215,0 days 06:00:00,1540.0
5216,6 days 23:00:00,17835.0
5217,2 days 22:30:00,5120.0
5218,0 days 11:00:00,1407.0
5219,1 days 09:30:00,1200.0
5220,1 days 04:59:00,5388.0
5221,0 days 19:05:00,1760.0
5222,0 days 04:40:00,1000.0
5223,2 days 22:00:00,1200.0
5224,0 days 07:00:00,2100.0
5225,2 days 01:44:00,11000.0
5226,1 days 12:45:00,2550.8
5227,1 days 05:30:00,1000.0
5228,1 days 04:55:00,2300.0
5229,0 days 19:00:00,1300.0
5230,1 days 00:00:00,4700.0
5231,2 days 09:00:00,5000.0
5232,59 days 01:45:00,2200.0
5233,5 days 08:00:00,2600.0
5234,9 days 17:17:00,4867.0
5235,0 days 05:10:00,2620.0
5236,0 days 23:30:00,2500.0
5237,5 days 00:00:00,4926.0
5238,0 days 18:59:00,3700.0
5239,0 days 07:59:00,1000.0
5240,0 days 20:30:00,3600.0
5241,1 days 04:00:00,2200.0
5242,4 days 01:15:00,1200.0
5243,0 days 21:55:00,2307.5
5244,7 days 06:00:00,22000.0
5245,0 days 04:00:00,1300.0
5246,0 days 23:00:00,2858.0
5247,1 days 08:30:00,6500.0
5248,1 days 08:00:00,2100.0
5249,128 days 14:45:00,14128.0
5250,0 days 11:00:00,1500.0
5251,1 days 23:00:00,2000.0
5252,0 days 05:30:00,1100.0
5253,1 days 21:28:00,74500.0
5254,2 days 08:30:00,5000.0
5255,13 days 04:00:00,40000.0
5256,1 days 03:30:00,1319.0
5257,1 days 09:30:00,5000.0
5258,3 days 08:45:00,1000.0
5259,2 days 17:45:00,2500.0
5260,3 days 01:10:00,3500.0
5261,0 days 01:45:00,1000.0
5262,1 days 01:30:00,5700.0
5263,4 days 00:00:00,2750.0
5264,1 days 22:30:00,5200.0
5265,6 days 18:00:00,16500.0
5266,7 days 22:00:00,7800.0
5267,1 days 00:00:00,1400.0
5268,2 days 21:30:00,1552.0
5269,0 days 08:00:00,4000.0
5270,0 days 11:00:00,16000.0
5271,0 days 11:30:00,12000.0
5272,10 days 21:00:00,13903.0
5273,10 days 19:00:00,4951.9
5274,10 days 19:00:00,1050.9
5275,10 days 19:00:00,1653.9
5276,1 days 07:00:00,1450.0
5277,3 days 14:10:00,10206.3
5278,4 days 16:00:00,1047.0
5279,5 days 04:00:00,13000.0
5280,5 days 04:21:00,163884.0
5281,2 days 02:57:00,4317.0
5282,1 days 07:00:00,1200.0
5283,79 days 22:45:00,3239.0
5284,1 days 15:00:00,2000.0
5285,56 days 22:00:00,6960.0
5286,37 days 04:30:00,3011.0
5287,4 days 23:00:00,2062.0
5288,1 days 02:00:00,1360.0
5289,0 days 04:00:00,1500.0
5290,1 days 04:00:00,3840.0
5291,2 days 04:00:00,1800.0
5292,3 days 02:00:00,1086.7
5293,2 days 06:00:00,3980.0
5294,2 days 02:00:00,1990.0
5295,0 days 08:00:00,2344.0
5296,2 days 02:00:00,9929.0
5297,2 days 07:00:00,1035.0
5298,0 days 22:30:00,5312.0
5299,0 days 10:00:00,1250.0
5300,312 days 03:00:00,124110.0
5301,0 days 13:09:00,1293.0
5302,0 days 03:30:00,1200.0
5303,2 days 03:30:00,1001.0
5304,0 days 06:35:00,1500.0
5305,0 days 10:30:00,5500.0
5306,0 days 06:15:00,2554.0
5307,0 days 12:00:00,5000.0
5308,0 days 07:00:00,1001.0
5309,1 days 04:30:00,1000.0
5310,1 days 21:00:00,1044.3
5311,0 days 22:00:00,1100.0
5312,0 days 16:00:00,1890.0
5313,2 days 02:30:00,1717.0
5314,0 days 16:00:00,2500.0
5315,0 days 05:00:00,1500.0
5316,61 days 20:30:00,25230.0
5317,18 days 05:15:00,40731.9
5318,10 days 03:00:00,2881.8
5319,75 days 19:15:00,192489.0
5320,0 days 23:45:00,2180.0
5321,2 days 20:00:00,2965.0
5322,2 days 05:30:00,1200.0
5323,3 days 05:00:00,2886.0
5324,0 days 06:00:00,1011.0
5325,0 days 19:00:00,1400.0
5326,0 days 02:15:00,1000.0
5327,1 days 00:00:00,1532.0
5328,4 days 18:15:00,3492.0
5329,0 days 12:00:00,1590.0
5330,0 days 07:30:00,1593.0
5331,9 days 06:30:00,3350.0
5332,76 days 08:00:00,13558.0
5333,7 days 02:00:00,2300.0
5334,0 days 06:30:00,1760.0
5335,0 days 15:15:00,6000.0
5336,3 days 02:00:00,2080.0
5337,0 days 02:30:00,4000.0
5338,2 days 15:45:00,1165.5
5339,2 days 02:15:00,3056.0
5340,2 days 00:45:00,5668.0
5341,2 days 05:00:00,4282.0
5342,1 days 15:30:00,1200.0
5343,0 days 08:30:00,1391.0
5344,4 days 17:30:00,20000.0
5345,7 days 05:00:00,1080.0
5346,50 days 21:15:00,8600.0
5347,9 days 04:00:00,1500.0
5348,5 days 06:00:00,1300.0
5349,3 days 03:00:00,1700.0
5350,1 days 01:30:00,4000.0
5351,4 days 23:00:00,2000.0
5352,0 days 12:00:00,1012.0
5353,5 days 04:45:00,2233.0
5354,2 days 05:00:00,6018.0
5355,1 days 08:00:00,1700.0
5356,2 days 16:30:00,1081.0
5357,0 days 02:45:00,1040.0
5358,0 days 07:30:00,1149.0
5359,1 days 00:15:00,1000.0
5360,3 days 02:00:00,1670.0
5361,10 days 06:00:00,1054.0
5362,0 days 06:15:00,2000.0
5363,2 days 20:15:00,1503.9
5364,1 days 08:00:00,5150.0
5365,0 days 04:45:00,1000.0
5366,27 days 14:45:00,26300.0
5367,10 days 00:00:00,1300.0
5368,3 days 08:00:00,1025.0
5369,5 days 05:30:00,7500.0
5370,5 days 06:00:00,26000.0
5371,0 days 06:00:00,1232.0
5372,0 days 05:30:00,3200.0
5373,2 days 02:00:00,1300.0
5374,13 days 06:30:00,2504.0
5375,6 days 02:30:00,2824.0
5376,2 days 20:30:00,3039.0
5377,3 days 04:30:00,12154.0
5378,0 days 21:00:00,1800.0
5379,6 days 23:00:00,6689.0
5380,6 days 23:30:00,6778.0
5381,3 days 22:30:00,1930.0
5382,1 days 06:00:00,1280.0
5383,1 days 22:30:00,6500.0
5384,1 days 10:00:00,4300.0
5385,12 days 05:00:00,6607.0
5386,11 days 06:00:00,2000.0
5387,13 days 07:00:00,2468.0
5388,1 days 04:30:00,3500.0
5389,1 days 19:30:00,3000.0
5390,3 days 04:15:00,1300.0
5391,0 days 12:45:00,1034.0
5392,1 days 02:45:00,1399.5
5393,2 days 01:30:00,1039.0
5394,4 days 02:15:00,4145.0
5395,0 days 02:00:00,1145.0
5396,1 days 10:30:00,3500.0
5397,1 days 09:30:00,4000.0
5398,0 days 05:45:00,2950.0
5399,0 days 18:30:00,2200.0
5400,2 days 06:30:00,6851.0
5401,0 days 05:00:00,1200.0
5402,2 days 03:45:00,4917.0
5403,7 days 00:00:00,4600.0
5404,6 days 00:00:00,1400.0
5405,0 days 22:00:00,1355.0
5406,10 days 05:00:00,1142.0
5407,25 days 03:30:00,5304.0
5408,4 days 01:00:00,1100.0
5409,2 days 01:00:00,1100.0
5410,2 days 01:30:00,1806.0
5411,1 days 02:00:00,1596.0
5412,8 days 09:45:00,18585.0
5413,6 days 07:30:00,2400.0
5414,0 days 07:15:00,1764.0
5415,1 days 23:00:00,1303.0
5416,14 days 17:45:00,3100.0
5417,7 days 22:45:00,4818.0
5418,3 days 02:45:00,2683.0
5419,0 days 05:45:00,4370.0
5420,0 days 07:15:00,1075.0
5421,21 days 15:30:00,1535.0
5422,4 days 23:00:00,2054.0
5423,1 days 04:30:00,1006.0
5424,1 days 00:15:00,1300.0
5425,1 days 23:00:00,8000.0
5426,52 days 03:00:00,1847.0
5427,12 days 18:00:00,2399.0
5428,12 days 03:15:00,2762.0
5429,28 days 18:30:00,2225.0
5430,3 days 11:00:00,1151.0
5431,10 days 09:00:00,90440.0
5432,8 days 20:00:00,3335.0
5433,21 days 20:00:00,18027.0
5434,3 days 11:00:00,1238.0
5435,2 days 00:00:00,5308.0
5436,1 days 03:00:00,1200.0
5437,74 days 22:00:00,68361.0
5438,176 days 18:00:00,191474.0
5439,27 days 23:00:00,2485.0
5440,40 days 16:30:00,1954.0
5441,9 days 17:00:00,1076.0
5442,3 days 04:00:00,3208.0
5443,34 days 22:00:00,19800.0
5444,0 days 08:30:00,1008.0
5445,6 days 01:00:00,17050.0
5446,2 days 00:00:00,5976.0
5447,18 days 21:00:00,2500.0
5448,3 days 07:00:00,2267.0
5449,4 days 05:00:00,1454.0
5450,7 days 06:00:00,17946.0
5451,2 days 22:00:00,3187.0
5452,1 days 04:00:00,4704.0
5453,2 days 06:15:00,72641.0
5454,104 days 00:00:00,24058.0
5455,3 days 03:00:00,2800.0
5456,1 days 01:00:00,1188.0
5457,0 days 13:00:00,1387.0
5458,7 days 00:00:00,2345.0
5459,6 days 08:30:00,1403.0
5460,1 days 17:00:00,1464.0
5461,9 days 22:45:00,1163.0
5462,113 days 02:00:00,41060.0
5463,1 days 00:30:00,1680.0
5464,2 days 21:45:00,1701.0
5465,0 days 21:00:00,5015.0
5466,0 days 10:15:00,1857.0
5467,0 days 18:30:00,2300.0
5468,0 days 04:30:00,1247.0
5469,10 days 23:00:00,78000.0
5470,0 days 22:00:00,3000.0
5471,0 days 04:30:00,1400.0
5472,1 days 06:30:00,3200.0
5473,5 days 08:30:00,1765.0
5474,4 days 20:30:00,2682.0
5475,2 days 03:00:00,6400.0
5476,0 days 04:15:00,1600.0
5477,0 days 07:00:00,2300.0
5478,0 days 09:31:00,1200.0
5479,4 days 19:15:00,1000.0
5480,0 days 21:30:00,1500.0
5481,9 days 23:30:00,2500.0
5482,5 days 01:45:00,1900.0
5483,98 days 04:00:00,4884.0
5484,1 days 05:30:00,1750.0
5485,6 days 05:00:00,3500.0
5486,3 days 03:45:00,1191.9
5487,23 days 22:15:00,13221.0
5488,35 days 22:30:00,1095.0
5489,2 days 03:30:00,2600.0
5490,2 days 13:30:00,2000.0
5491,0 days 04:30:00,1043.0
5492,18 days 00:00:00,3253.0
5493,15 days 19:30:00,6365.0
5494,5 days 20:00:00,2363.0
5495,10 days 12:00:00,3440.0
5496,4 days 04:15:00,1523.0
5497,1 days 06:30:00,2124.0
5498,5 days 02:30:00,7836.2
5499,5 days 10:00:00,1089.0
5500,6 days 03:45:00,3500.0
5501,1 days 07:30:00,3000.0
5502,4 days 23:15:00,2548.0
5503,4 days 08:45:00,4078.0
5504,1 days 00:00:00,1257.0
5505,1 days 03:00:00,2600.0
5506,1 days 02:15:00,1288.0
5507,2 days 03:00:00,1500.0
5508,1 days 03:30:00,1500.0
5509,1 days 13:30:00,5978.0
5510,32 days 04:51:00,1181.0
5511,12 days 13:55:00,1100.0
5512,6 days 10:47:00,4000.0
5513,3 days 07:11:00,1500.0
5514,1 days 01:48:00,1165.0
5515,2 days 01:15:00,1025.0
5516,0 days 06:10:00,2500.0
5517,0 days 01:52:00,1001.0
5518,0 days 01:01:00,5208.0
5519,0 days 01:50:00,4152.0
5520,0 days 01:09:00,4109.0
5521,0 days 00:52:00,1001.0
5522,0 days 01:57:00,1200.0
5523,0 days 02:30:00,4110.0
5524,0 days 01:10:00,4212.0
5525,1 days 12:05:00,1200.0
5526,0 days 02:40:00,1620.0
5527,0 days 07:42:00,2000.0
5528,2 days 21:57:00,1200.0
5529,6 days 13:55:00,2000.0
5530,53 days 18:08:00,1200.0
5531,0 days 00:00:00,1100.0
5532,3 days 06:23:00,1033.0
5533,5 days 04:30:00,1390.0
5534,2 days 04:29:00,3389.0
5535,3 days 01:15:00,2000.0
5536,1 days 19:30:00,1092.0
5537,6 days 21:10:00,1150.0
5538,3 days 09:00:00,1581.0
5539,5 days 21:00:00,1515.0
5540,12 days 23:00:00,62000.0
5541,5 days 17:30:00,24505.0
5542,4 days 05:59:00,6628.0
5543,2 days 02:15:00,2569.0
5544,2 days 22:02:00,1200.0
5545,3 days 04:50:00,1586.0
5546,0 days 21:53:00,1520.0
5547,5 days 23:55:00,1000.0
5548,0 days 23:17:00,2945.0
5549,1 days 06:30:00,2700.0
5550,0 days 10:22:00,1040.0
5551,1 days 00:52:00,1040.0
5552,0 days 18:30:00,1440.0
5553,2 days 10:40:00,1000.0
5554,0 days 10:05:00,2560.0
5555,1 days 05:55:00,1500.0
5556,1 days 10:20:00,12495.0
5557,3 days 05:00:00,2200.0
5558,4 days 09:39:00,1600.0
5559,2 days 00:05:00,3600.0
5560,1 days 06:00:00,3500.0
5561,1 days 17:31:00,1000.0
5562,0 days 12:32:00,1800.0
5563,2 days 05:30:00,1400.0
5564,10 days 00:00:00,3703.0
5565,1 days 03:45:00,1190.0
5566,32 days 05:35:00,1000.0
5567,0 days 04:05:00,1010.0
5568,0 days 17:35:00,1000.0
5569,0 days 07:50:00,1000.0
5570,0 days 13:03:00,1090.0
5571,0 days 06:30:00,1055.0
5572,0 days 17:45:00,1000.0
5573,0 days 20:40:00,1350.0
5574,0 days 03:20:00,1530.0
5575,0 days 10:33:00,1100.0
5576,0 days 08:58:00,1800.0
5577,2 days 01:50:00,1200.0
5578,0 days 09:50:00,1900.0
5579,0 days 12:45:00,1513.0
5580,0 days 05:52:00,1600.0
5581,0 days 19:10:00,1300.0
5582,1 days 04:55:00,1000.0
5583,0 days 18:15:00,1250.0
5584,1 days 17:25:00,3920.0
5585,0 days 00:21:00,1450.0
5586,0 days 04:46:00,1155.0
5587,1 days 13:30:00,5120.0
5588,0 days 05:00:00,2500.0
5589,0 days 10:05:00,1000.0
5590,0 days 12:50:00,1000.0
5591,0 days 10:45:00,1200.0
5592,0 days 19:26:00,1500.0
5593,0 days 01:30:00,2505.0
5594,0 days 10:10:00,1130.0
5595,0 days 12:30:00,1125.0
5596,0 days 05:42:00,1050.0
5597,0 days 04:29:00,1600.0
5598,0 days 11:40:00,1950.0
5599,0 days 06:47:00,2200.0
5600,137 days 14:21:00,1550.0
5601,12 days 07:30:00,25280.0
5602,8 days 19:55:00,1700.0
5603,2 days 22:40:00,3427.0
5604,55 days 02:09:00,22603.0
5605,5 days 16:36:00,1510.0
5606,0 days 22:40:00,2500.0
5607,93 days 15:00:00,2508.0
5608,7 days 01:20:00,14534.0
5609,9 days 04:45:00,1246.0
5610,3 days 01:45:00,1097.0
5611,19 days 14:37:00,248310.0
5612,16 days 11:00:00,11000.0
5613,5 days 07:00:00,5954.0
5614,12 days 22:08:00,4243.0
5615,5 days 01:55:00,5245.0
5616,4 days 21:30:00,3070.0
5617,0 days 02:01:00,3242.0
5618,52 days 02:54:00,10380.2
5619,30 days 18:55:00,15000.0
5620,30 days 01:32:00,5500.0
5621,6 days 21:15:00,7386.0
5622,5 days 18:30:00,11242.0
5623,5 days 08:30:00,1000.0
5624,101 days 05:41:00,64510.0
5625,5 days 02:59:00,1680.0
5626,8 days 06:00:00,2462.0
5627,15 days 02:59:00,1895.0
5628,19 days 01:17:00,14280.0
5629,5 days 01:51:00,4378.0
5630,45 days 18:40:00,8021.0
5631,49 days 23:59:00,2681.0
5632,0 days 09:13:00,2500.0
5633,18 days 21:53:00,2455.0
5634,14 days 05:34:00,4132.0
5635,7 days 06:00:00,10547.0
5636,63 days 17:30:00,27350.8
5637,45 days 22:39:00,2257.0
5638,2 days 09:24:00,2624.0
5639,6 days 04:49:00,3260.0
5640,105 days 14:00:00,43373.5
5641,10 days 03:29:00,6864.0
5642,5 days 20:41:00,2400.0
5643,1 days 01:29:00,1000.0
5644,24 days 03:55:00,61690.0
5645,13 days 04:30:00,11589.0
5646,21 days 04:36:00,30292.0
5647,0 days 12:09:00,1305.0
5648,3 days 03:05:00,23407.0
5649,4 days 03:23:00,1465.0
5650,1 days 15:29:00,1043.0
5651,4 days 01:41:00,1130.0
5652,0 days 08:30:00,1550.0
5653,0 days 05:45:00,1155.2
5654,37 days 02:35:00,7061.0
5655,2 days 04:30:00,4300.0
5656,24 days 03:24:00,59788.0
5657,9 days 11:50:00,10446.0
5658,47 days 03:26:00,4490.0
5659,20 days 09:30:00,3869.0
5660,1 days 04:07:00,2300.0
5661,10 days 03:03:00,8908.0
5662,5 days 02:55:00,3833.0
5663,1 days 20:40:00,1883.0
5664,3 days 05:25:00,3740.0
5665,9 days 04:40:00,10484.0
5666,5 days 16:44:00,8945.0
5667,10 days 20:03:00,7440.0
5668,7 days 03:57:00,3422.0
5669,0 days 10:50:00,1000.0
5670,5 days 04:34:00,11966.0
5671,4 days 03:19:00,1330.0
5672,4 days 19:52:00,6061.0
5673,4 days 03:09:00,1127.0
5674,44 days 22:52:00,16424.0
5675,8 days 20:20:00,5493.0
5676,128 days 23:30:00,66113.0
5677,58 days 08:52:00,6969.0
5678,37 days 03:30:00,3432.0
5679,0 days 16:30:00,2800.0
5680,0 days 11:00:00,1000.0
5681,0 days 09:30:00,1800.0
5682,4 days 02:00:00,2338.6
5683,0 days 20:30:00,2000.0
5684,1 days 06:00:00,5133.0
5685,3 days 21:30:00,21314.0
5686,116 days 00:00:00,118520.1
5687,3 days 06:25:00,5243.0
5688,2 days 02:00:00,1200.0
5689,8 days 06:00:00,12637.6
5690,4 days 16:59:00,47921.0
5691,9 days 09:03:00,4097.0
5692,0 days 06:00:00,1563.7
5693,35 days 23:00:00,367785.0
5694,2 days 05:13:00,10121.0
5695,1 days 03:40:00,1711.0
5696,1 days 04:00:00,19650.0
5697,16 days 02:12:00,4705.0
5698,3 days 02:15:00,1885.0
5699,0 days 17:22:00,1116.0
5700,64 days 00:35:00,31727.0
5701,13 days 04:19:00,25456.0
5702,0 days 06:55:00,2100.0
5703,2 days 19:16:00,2000.0
5704,3 days 22:00:00,1940.0
5705,3 days 06:00:00,2160.0
5706,3 days 03:30:00,3000.0
5707,2 days 14:48:00,1400.0
5708,0 days 02:06:00,1200.0
5709,0 days 22:00:00,1238.0
5710,0 days 05:30:00,2490.0
5711,0 days 12:45:00,1000.0
5712,0 days 11:14:00,4800.0
5713,2 days 18:00:00,2486.0
5714,0 days 04:41:00,3000.0
5715,12 days 04:00:00,2400.0
5716,0 days 06:30:00,1200.0
