,native,lat,long
92491,BIA,33.3367,-109.8368
92492,BIA,33.6381,-110.3048
92493,BIA,33.2517,-109.7079
92494,BIA,33.3192,-109.552
92495,BIA,33.2962,-109.7562
92496,BIA,33.4448,-109.9098
92497,BIA,33.4067,-109.8029
92498,BIA,33.3187,-109.7062
92499,BIA,33.3167,-110.5479
92500,BIA,33.5001,-110.5007
92501,BIA,33.3889,-110.4562
92502,BIA,33.3517,-110.4423
92503,BIA,33.3517,-110.5479
92504,BIA,33.3353,-110.4784
92505,BIA,33.6334,-110.2362
92506,BIA,33.3167,-110.5479
92507,BIA,33.3028,-110.5312
92508,BIA,33.3167,-110.4784
92509,BIA,33.6334,-110.2698
92510,BIA,33.3167,-110.4618
92511,BIA,33.4189,-110.3032
92512,BIA,33.3167,-110.4618
92513,BIA,33.3806,-110.4618
92514,BIA,33.3517,-110.4257
92515,BIA,33.3517,-110.4423
92516,BIA,33.0723,-110.1193
92517,BIA,33.6195,-110.2529
92518,BIA,33.3889,-110.4229
92519,BIA,33.3167,-110.4257
92520,BIA,33.4028,-110.4229
92521,BIA,33.3334,-109.7173
92522,BIA,33.0723,-110.1193
92523,BIA,33.3028,-110.4618
92524,BIA,33.3806,-110.4618
92525,BIA,33.1692,-110.4618
92526,BIA,33.3028,-110.4618
92527,BIA,33.3028,-110.4618
92528,BIA,33.3167,-110.4618
92529,BIA,33.3028,-110.4618
92530,BIA,33.3167,-110.4618
92531,BIA,33.3028,-110.4618
92532,BIA,33.3028,-110.4618
92533,BIA,33.3889,-110.4229
92534,BIA,33.4028,-109.9229
92535,BIA,33.3167,-109.8006
92536,BIA,33.3806,-110.4784
92537,BIA,33.4306,-110.4784
92538,BIA,33.3353,-110.4423
92539,BIA,33.3353,-110.4618
92540,BIA,33.3806,-110.4618
92541,BIA,33.4189,-110.3868
92542,BIA,33.2778,-109.6862
92543,BIA,33.3028,-110.4618
92544,BIA,33.2639,-109.6862
92545,BIA,33.4026,-109.7862
92546,BIA,33.3184,-114.1063
92547,BIA,33.3167,-109.7029
92548,BIA,33.3167,-110.5479
92549,BIA,33.3806,-110.5479
92550,BIA,33.3528,-109.884
92551,BIA,33.3806,-110.5479
92552,BIA,33.3167,-110.5145
92553,BIA,33.5389,-110.4395
92554,BIA,33.3806,-110.5479
92555,BIA,33.3889,-110.4395
92556,BIA,33.3353,-110.3729
92557,BIA,33.3517,-110.4423
92558,BIA,33.3517,-110.5145
92559,BIA,33.1889,-110.1526
92560,BIA,33.3517,-110.4784
92561,BIA,33.3167,-110.4784
92562,BIA,33.3851,-110.4229
92563,BIA,33.4353,-110.5451
92564,BIA,33.4189,-110.509
92565,BIA,33.3806,-110.5479
92566,BIA,33.3806,-110.5479
92567,BIA,33.3028,-110.4618
92568,BIA,33.3003,-110.4618
92569,BIA,33.3681,-110.4618
92570,BIA,33.4353,-110.4229
92571,BIA,33.3003,-110.4257
92572,BIA,33.3353,-110.4618
92573,BIA,33.3003,-110.4257
92574,BIA,33.1187,-110.1023
92575,BIA,33.3003,-110.4257
92576,BIA,33.3681,-110.4523
92577,BIA,33.1187,-110.1023
92578,BIA,33.3517,-110.4518
92579,BIA,33.3167,-110.4423
92580,BIA,33.3359,-110.4526
92581,BIA,33.2853,-110.4365
92582,BIA,33.3028,-110.4518
92583,BIA,33.2853,-110.4365
92584,BIA,33.2351,-110.3006
92585,BIA,33.3517,-110.4618
92586,BIA,33.1187,-110.1023
92587,BIA,33.1187,-110.1193
92588,BIA,33.3028,-110.4257
92589,BIA,33.3839,-110.4512
92590,BIA,33.3681,-110.4618
92591,BIA,33.3517,-110.4618
92592,BIA,33.3889,-110.4562
92593,BIA,33.3681,-110.4423
92594,BIA,33.2856,-110.4559
92595,BIA,33.3353,-110.4618
92596,BIA,33.3167,-110.5479
92597,BIA,33.3306,-110.4979
92598,BIA,33.4189,-110.4229
92599,BIA,33.3028,-110.5312
92600,BIA,33.3028,-110.3895
92601,BIA,33.3517,-110.4423
92602,BIA,33.3517,-110.4618
92603,BIA,33.3517,-110.4618
92604,BIA,33.3353,-110.5479
92605,BIA,33.3562,-110.4679
92606,BIA,33.3414,-110.4498
92607,BIA,33.3145,-110.5173
92608,BIA,33.3517,-110.5479
92609,BIA,33.3192,-110.4618
92610,BIA,33.3681,-110.3812
92611,BIA,33.3353,-110.4618
92612,BIA,33.3517,-110.5479
92613,BIA,33.3353,-110.4618
92614,BIA,33.3353,-110.4676
92615,BIA,33.3517,-110.5145
92616,BIA,33.3353,-110.4618
92617,BIA,33.1023,-110.5312
92618,BIA,33.3353,-110.4618
92619,BIA,33.3359,-110.4618
92620,BIA,33.3517,-110.4618
92621,BIA,33.3353,-110.4618
92622,BIA,33.3517,-110.4784
92623,BIA,33.3839,-110.4395
92624,BIA,33.3353,-110.4618
92625,BIA,33.3517,-110.4423
92626,BIA,33.3517,-110.4618
92627,BIA,33.3192,-110.4423
92628,BIA,33.3353,-110.4618
92629,BIA,33.3353,-110.4784
92630,BIA,33.3517,-110.4784
92631,BIA,33.3353,-110.4784
92632,BIA,33.3192,-110.5479
92633,BIA,33.4353,-110.5015
92634,BIA,33.3353,-110.4784
92635,BIA,33.3353,-110.4784
92636,BIA,33.3353,-110.4784
92637,BIA,33.3681,-110.4618
92638,BIA,33.3806,-110.4618
92639,BIA,33.3167,-110.4618
92640,BIA,33.1692,-110.4618
92641,BIA,33.3167,-110.4479
92642,BIA,33.1351,-110.1193
92643,BIA,33.2001,-110.2198
92644,BIA,33.3806,-109.4617
92645,BIA,33.3167,-110.4618
92646,BIA,33.3353,-110.4618
92647,BIA,33.3003,-110.4618
92648,BIA,33.3003,-110.4618
92649,BIA,33.1351,-110.1193
92650,BIA,33.0001,-110.0006
92651,BIA,33.3353,-110.4618
92652,BIA,33.3681,-110.4784
92653,BIA,33.3353,-110.4618
92654,BIA,33.3517,-110.4784
92655,BIA,33.3517,-110.3359
92656,BIA,33.3353,-110.4618
92657,BIA,33.4514,-110.4618
92658,BIA,33.3003,-110.4618
92659,BIA,33.3517,-110.4618
92660,BIA,33.3167,-110.5479
92661,BIA,33.0512,-110.1193
92662,BIA,33.3545,-110.4479
92663,BIA,33.3353,-110.4784
92664,BIA,33.1187,-110.1023
92665,BIA,33.3514,-110.4693
92666,BIA,33.3003,-110.5479
92667,BIA,33.3167,-110.4784
92668,BIA,33.3003,-110.5145
92669,BIA,33.3167,-110.4423
92670,BIA,33.3353,-110.4684
92671,BIA,33.1692,-110.4423
92672,BIA,33.2856,-110.4579
92673,BIA,33.3517,-110.3534
92674,BIA,33.3684,-110.4512
92675,BIA,33.3545,-110.4354
92676,BIA,33.3028,-110.4618
92677,BIA,33.3517,-110.7032
92678,BIA,33.3889,-110.4562
92679,BIA,33.3137,-110.4523
92680,BIA,33.3503,-110.4554
92681,BIA,33.3434,-110.4507
92682,BIA,33.3362,-110.9843
92683,BIA,33.3564,-110.4732
92684,BIA,33.4189,-110.4179
92685,BIA,33.3534,-110.4526
92686,BIA,33.3623,-110.4523
92687,BIA,33.3517,-110.4784
92688,BIA,33.3517,-110.4618
92689,BIA,33.3178,-110.434
92690,BIA,33.3003,-110.4618
92691,BIA,33.2853,-110.4365
92692,BIA,33.3503,-110.4923
92693,BIA,33.3681,-110.5354
92694,BIA,33.3806,-110.4523
92695,BIA,33.3351,-110.4507
92696,BIA,33.3503,-110.4507
92697,BIA,33.362,-110.434
92698,BIA,33.3762,-110.452
92699,BIA,33.3359,-110.4526
92700,BIA,33.3114,-110.4548
92701,BIA,33.3017,-110.4368
92702,BIA,33.3356,-110.4365
92703,BIA,33.3517,-110.4518
92704,BIA,33.3517,-110.4518
92705,BIA,33.3351,-110.4618
92706,BIA,33.3517,-110.4618
92707,BIA,33.3517,-110.4518
92708,BIA,33.3517,-110.4618
92709,BIA,33.3517,-110.4518
92710,BIA,33.3517,-110.4618
92711,BIA,33.3517,-110.4423
92712,BIA,33.3517,-110.4518
92713,BIA,33.3353,-110.4618
92714,BIA,33.3517,-110.4423
92715,BIA,33.3517,-110.4618
92716,BIA,33.3517,-110.4618
92717,BIA,33.3814,-110.4573
92718,BIA,33.3192,-110.4518
92719,BIA,33.3192,-110.3198
92720,BIA,33.3517,-110.4618
92721,BIA,33.3381,-110.419
92722,BIA,33.3881,-110.4195
92723,BIA,33.3353,-110.4618
92724,BIA,33.3889,-110.4562
92725,BIA,33.3353,-110.4618
92726,BIA,33.3839,-110.4395
92727,BIA,33.3353,-110.4784
92728,BIA,33.3353,-110.4784
92729,BIA,33.3517,-110.4618
92730,BIA,33.3353,-110.4618
92731,BIA,33.3578,-110.4498
92732,BIA,33.3353,-110.4618
92733,BIA,33.4353,-110.4179
92734,BIA,33.3353,-110.4618
92735,BIA,33.3517,-110.4618
92736,BIA,33.3353,-110.4618
92737,BIA,33.3353,-110.4618
92738,BIA,33.3353,-110.5479
92739,BIA,33.1253,-110.1237
92740,BIA,33.3517,-110.4618
92741,BIA,33.3517,-110.4784
92742,BIA,33.3028,-110.4257
92743,BIA,33.3806,-110.4618
92744,BIA,33.3517,-110.4423
92745,BIA,33.3517,-110.4618
92746,BIA,33.3353,-110.4618
92747,BIA,33.3517,-110.4618
92748,BIA,33.3195,-110.334
92749,BIA,33.3353,-110.4618
92750,BIA,33.3517,-110.4618
92751,BIA,33.3028,-110.4618
92752,BIA,33.3353,-110.4618
92753,BIA,33.2687,-110.4137
92754,BIA,33.3167,-110.4423
92755,BIA,33.3517,-110.4618
92756,BIA,33.357,-110.4687
92757,BIA,33.3351,-110.4365
92758,BIA,33.3353,-110.4618
92759,BIA,33.3351,-110.4507
92760,BIA,33.3192,-110.4348
92761,BIA,33.3592,-110.6507
92762,BIA,33.2837,-110.4507
92763,BIA,33.3353,-110.4618
92764,BIA,33.3028,-110.4784
92765,BIA,33.3806,-110.5479
92766,BIA,33.3028,-110.5312
92767,BIA,33.3681,-110.4618
92768,BIA,33.3517,-110.4784
92769,BIA,33.3359,-110.3357
92770,BIA,33.3353,-110.4348
92771,BIA,33.3345,-110.4365
92772,BIA,33.3003,-110.4518
92773,BIA,33.3028,-110.4257
92774,BIA,33.1806,-110.1701
92775,BIA,33.3517,-110.4618
92776,BIA,33.3517,-110.4423
92777,BIA,33.3353,-110.4618
92778,BIA,33.3192,-110.5479
92779,BIA,33.3353,-110.4618
92780,BIA,33.2973,-110.4537
92781,BIA,33.2934,-110.4365
92782,BIA,33.3517,-110.6529
92783,BIA,33.2917,-110.4618
92784,BIA,33.3806,-110.5479
92785,BIA,33.3631,-110.4693
92786,BIA,33.3523,-110.4598
92787,BIA,33.3353,-110.4618
92788,BIA,33.3687,-110.4526
92789,BIA,33.3517,-110.4518
92790,BIA,33.3023,-110.4365
92791,BIA,33.2962,-110.4507
92792,BIA,33.3806,-110.4423
92793,BIA,33.3806,-110.4423
92794,BIA,33.3667,-110.4362
92795,BIA,33.3806,-110.4618
92796,BIA,33.3517,-110.4851
92797,BIA,33.3353,-110.4618
92798,BIA,33.3353,-110.4618
92799,BIA,33.3517,-110.6529
92800,BIA,33.2917,-110.4618
92801,BIA,33.3517,-110.5479
92802,BIA,33.3806,-110.3812
92803,BIA,33.3353,-110.4618
92804,BIA,33.3167,-110.5479
92805,BIA,33.3517,-110.6618
92806,BIA,33.3517,-110.4618
92807,BIA,33.3353,-110.4618
92808,BIA,33.3517,-110.6529
92809,BIA,33.3517,-110.4618
92810,BIA,33.1284,-110.2306
92811,BIA,33.3517,-110.4618
92812,BIA,33.3028,-110.4423
92813,BIA,33.4651,-109.8718
92814,BIA,33.3028,-110.5479
92815,BIA,33.7009,-110.3357
92816,BIA,33.7139,-110.4015
92817,BIA,33.4139,-110.1187
92818,BIA,33.3028,-110.4868
92819,BIA,33.302,-110.4618
92820,BIA,33.3028,-110.4618
92821,BIA,33.3026,-110.459
92822,BIA,33.5353,-110.6498
92823,BIA,33.2989,-110.3523
92824,BIA,33.3601,-110.5695
92825,BIA,33.2851,-110.4618
92826,BIA,33.3353,-110.3509
92827,BIA,33.2853,-110.4298
92828,BIA,33.3034,-110.4618
92829,BIA,33.4517,-110.509
92830,BIA,33.3028,-110.4618
92831,BIA,33.3028,-110.4618
92832,BIA,33.3451,-109.8054
92833,BIA,33.3517,-110.4784
92834,BIA,33.6014,-110.319
92835,BIA,33.3028,-110.4423
92836,BIA,33.3028,-110.4423
92837,BIA,33.3167,-110.4423
92838,BIA,33.3192,-110.4618
92839,BIA,33.3353,-110.4618
92840,BIA,33.402,-110.467
92841,BIA,33.4778,-110.2865
92842,BIA,33.3651,-110.4518
92843,BIA,33.4139,-110.4618
92844,BIA,33.3517,-110.4618
92845,BIA,33.3353,-110.4618
92846,BIA,33.3534,-110.474
92847,BIA,33.3353,-110.4618
92848,BIA,33.3889,-110.4229
92849,BIA,33.3517,-110.4618
92850,BIA,33.3584,-110.4784
92851,BIA,33.3537,-110.4784
92852,BIA,33.3651,-110.4357
92853,BIA,33.3806,-110.5479
92854,BIA,33.3814,-110.4562
92855,BIA,33.3806,-110.5479
92856,BIA,33.3167,-110.4423
92857,BIA,33.4128,-110.9507
92858,BIA,33.6195,-110.5015
92859,BIA,33.3614,-110.4626
92860,BIA,33.3517,-110.4618
92861,BIA,33.3545,-110.4609
92862,BIA,33.4603,-110.4526
92863,BIA,33.3517,-110.0187
92864,BIA,33.4028,-110.0312
92865,BIA,33.3645,-110.4526
92866,BIA,33.1362,-110.2201
92867,BIA,33.452,-110.4618
92868,BIA,33.1351,-110.3031
92869,BIA,33.2856,-110.4362
92870,BIA,33.3651,-110.4529
92871,BIA,33.3517,-110.5479
92872,BIA,33.3584,-110.4529
92873,BIA,33.6684,-110.4026
92874,BIA,33.4695,-109.6534
92875,BIA,33.3523,-109.8865
92876,BIA,33.3692,-109.7868
92877,BIA,33.3578,-109.6543
92878,BIA,33.5812,-110.0757
92879,BIA,33.3192,-110.5479
92880,BIA,33.4945,-109.8376
92881,BIA,32.1023,-110.1028
92882,BIA,33.4748,-110.3084
92883,BIA,33.2192,-110.4532
92884,BIA,33.5806,-109.5095
92885,BIA,33.6684,-110.334
92886,BIA,33.3353,-109.5692
92887,BIA,33.652,-110.3507
92888,BIA,33.3517,-110.4784
92889,BIA,33.3156,-110.4529
92890,BIA,33.3767,-110.4643
92891,BIA,33.1023,-110.5145
92892,BIA,33.3353,-110.1748
92893,BIA,33.6351,-110.2215
92894,BIA,33.1351,-110.5479
92895,BIA,33.3526,-110.3362
92896,BIA,33.3517,-110.5362
92897,BIA,33.5356,-109.9368
92898,BIA,33.3778,-110.4645
92899,BIA,33.3689,-109.9368
92900,BIA,33.3806,-110.4618
92901,BIA,33.357,-110.4362
92902,BIA,33.1523,-110.1348
92903,BIA,33.3806,-110.4618
92904,BIA,33.5773,-109.902
92905,BIA,33.3362,-109.709
92906,BIA,33.4189,-110.4229
92907,BIA,33.6195,-109.5229
92908,BIA,33.3517,-110.4618
92909,BIA,33.3612,-110.4618
92910,BIA,33.327,-110.7534
92911,BIA,33.4778,-110.0026
92912,BIA,33.3353,-110.4618
92913,BIA,33.3806,-110.4618
92914,BIA,33.1351,-110.1526
92915,BIA,33.1973,-110.5245
92916,BIA,33.2917,-109.6862
92917,BIA,33.3806,-110.4784
92918,BIA,33.5945,-109.5756
92919,BIA,33.4556,-110.4562
92920,BIA,33.3806,-110.4257
92921,BIA,33.4353,-110.4229
92922,BIA,33.3289,-110.434
92923,BIA,33.3517,-110.4423
92924,BIA,33.1187,-110.1023
92925,BIA,33.3839,-110.1356
92926,BIA,33.0856,-110.4865
92927,BIA,33.4189,-109.8431
92928,BIA,33.3353,-110.4618
92929,BIA,33.3445,-110.4618
92930,BIA,33.3523,-110.4757
92931,BIA,33.4778,-109.8198
92932,BIA,33.4026,-109.8029
92933,BIA,33.3517,-109.9062
92934,BIA,33.3806,-109.9062
92935,BIA,33.3192,-110.4851
92936,BIA,33.4353,-109.884
92937,BIA,33.5028,-109.884
92938,BIA,33.3889,-109.8029
92939,BIA,33.4353,-109.8198
92940,BIA,33.4026,-109.8029
92941,BIA,33.3028,-110.4423
92942,BIA,33.4353,-110.0181
92943,BIA,33.3517,-110.5347
92944,BIA,33.3517,-110.4342
92945,BIA,33.3003,-110.518
92946,BIA,33.3353,-110.4618
92947,BIA,33.3028,-110.4618
92948,BIA,33.3795,-110.452
92949,BIA,33.2942,-110.4328
92950,BIA,33.3642,-110.457
92951,BIA,33.3353,-110.4511
92952,BIA,33.1022,-110.085
92953,BIA,33.3084,-110.4348
92954,BIA,33.2917,-110.4423
92955,BIA,33.2612,-110.5118
92956,BIA,33.3503,-110.4511
92957,BIA,33.3003,-110.4678
92958,BIA,33.3517,-110.4678
92959,BIA,33.3003,-110.5014
92960,BIA,33.3353,-110.4511
92961,BIA,33.3681,-110.4844
92962,BIA,33.3353,-110.4511
92963,BIA,33.3167,-110.5347
92964,BIA,33.3517,-110.75
92965,BIA,33.3167,-110.4342
92966,BIA,33.3517,-110.4678
92967,BIA,33.0892,-110.0647
92968,BIA,33.1022,-110.1017
92969,BIA,33.3003,-110.5347
92970,BIA,33.3839,-110.5008
92971,BIA,33.3003,-110.5014
92972,BIA,33.3353,-110.4511
92973,BIA,33.3167,-110.4511
92974,BIA,33.3003,-110.4844
92975,BIA,33.2992,-110.4514
92976,BIA,33.3689,-110.4561
92977,BIA,33.3689,-110.1353
92978,BIA,33.135,-110.2192
92979,BIA,33.3842,-110.4428
92980,BIA,33.3781,-110.4569
92981,BIA,33.3517,-110.4511
92982,BIA,33.3167,-110.5347
92983,BIA,33.3681,-110.4678
92984,BIA,33.3169,-110.5344
92985,BIA,33.3153,-110.458
92986,BIA,33.1186,-110.1017
92987,BIA,33.1186,-110.4511
92988,BIA,33.3353,-110.4678
92989,BIA,33.3353,-110.4678
92990,BIA,33.3842,-110.4339
92991,BIA,33.3842,-110.4336
92992,BIA,33.3353,-110.4675
92993,BIA,33.1169,-110.1067
92994,BIA,33.3353,-110.4511
92995,BIA,33.3681,-110.4511
92996,BIA,33.3839,-110.5008
92997,BIA,33.3353,-110.4844
92998,BIA,33.3517,-110.4511
92999,BIA,33.3681,-110.4511
93000,BIA,33.3192,-110.5347
93001,BIA,33.3681,-110.5347
93002,BIA,33.3167,-110.5347
93003,BIA,33.1022,-110.085
93004,BIA,33.2842,-110.4175
93005,BIA,33.3192,-110.5347
93006,BIA,33.3517,-110.6522
93007,BIA,33.3769,-110.455
93008,BIA,33.1189,-110.1172
93009,BIA,33.3514,-110.4669
93010,BIA,33.3633,-110.4669
93011,BIA,33.3003,-110.5347
93012,BIA,33.3722,-110.4522
93013,BIA,33.3075,-110.4539
93014,BIA,33.3167,-110.4844
93015,BIA,33.3839,-110.4505
93016,BIA,33.3681,-110.5683
93017,BIA,33.3564,-110.6605
93018,BIA,33.3458,-110.4583
93019,BIA,33.3353,-110.4678
93020,BIA,33.3517,-110.4511
93021,BIA,33.35,-110.4655
93022,BIA,33.3353,-110.4678
93023,BIA,33.3517,-110.4678
93024,BIA,33.3517,-110.4511
93025,BIA,33.3517,-110.4678
93026,BIA,33.3681,-110.4511
93027,BIA,33.3517,-110.4342
93028,BIA,33.3167,-110.4511
93029,BIA,33.3353,-110.4511
93030,BIA,33.3353,-110.4678
93031,BIA,33.4517,-110.4172
93032,BIA,33.3517,-110.4511
93033,BIA,33.2842,-110.4511
93034,BIA,33.1022,-110.0855
93035,BIA,33.3586,-110.4517
93036,BIA,33.3167,-110.4511
93037,BIA,33.3353,-110.4511
93038,BIA,33.3353,-110.4511
93039,BIA,33.3497,-110.4689
93040,BIA,33.2833,-110.4342
93041,BIA,33.1131,-110.1044
93042,BIA,33.3003,-110.4342
93043,BIA,33.2942,-110.45
93044,BIA,33.3517,-110.4511
93045,BIA,33.3681,-110.4511
93046,BIA,33.3167,-110.4511
93047,BIA,33.3353,-110.4511
93048,BIA,33.0836,-110.0514
93049,BIA,33.3611,-110.4511
93050,BIA,33.3353,-110.4511
93051,BIA,33.2842,-110.4511
93052,BIA,33.3517,-110.4511
93053,BIA,33.3575,-110.4497
93054,BIA,33.3575,-110.4497
93055,BIA,33.3517,-110.4511
93056,BIA,33.3517,-110.4511
93057,BIA,33.3517,-110.4511
93058,BIA,33.3517,-110.4511
93059,BIA,33.3839,-110.4505
93060,BIA,33.1022,-110.1017
93061,BIA,33.3353,-110.4511
93062,BIA,33.1186,-110.1017
93063,BIA,33.3681,-110.5347
93064,BIA,33.3517,-110.6522
93065,BIA,33.3167,-110.4511
93066,BIA,33.3522,-110.4658
93067,BIA,33.3586,-110.4617
93068,BIA,33.1186,-110.1017
93069,BIA,33.3572,-110.4483
93070,BIA,33.2025,-110.1017
93071,BIA,33.3517,-110.5347
93072,BIA,33.3353,-110.4511
93073,BIA,33.3839,-110.4505
93074,BIA,33.3192,-110.4511
93075,BIA,33.4353,-110.4172
93076,BIA,33.3192,-110.4342
93077,BIA,33.3517,-110.4511
93078,BIA,33.3669,-110.4525
93079,BIA,33.3839,-110.4505
93080,BIA,33.3839,-110.4505
93081,BIA,33.3681,-110.4511
93082,BIA,33.3353,-110.4511
93083,BIA,33.3003,-110.4522
93084,BIA,33.3353,-110.4511
93085,BIA,33.3581,-110.4603
93086,BIA,33.3167,-110.4511
93087,BIA,33.3353,-110.4511
93088,BIA,33.1022,-110.1017
93089,BIA,33.3003,-110.4175
93090,BIA,33.3517,-110.4511
93091,BIA,33.3167,-110.4342
93092,BIA,33.3353,-110.4511
93093,BIA,33.3353,-110.4678
93094,BIA,33.3353,-110.4511
93095,BIA,33.3353,-110.518
93096,BIA,33.3681,-110.368
93097,BIA,33.3353,-110.4511
93098,BIA,33.3186,-110.4475
93099,BIA,33.3517,-110.4511
93100,BIA,33.3353,-110.4511
93101,BIA,33.3517,-110.4511
93102,BIA,33.115,-110.0853
93103,BIA,33.3353,-110.4511
93104,BIA,33.3003,-110.5347
93105,BIA,33.4181,-110.4511
93106,BIA,33.3353,-110.4678
93107,BIA,33.2931,-110.4486
93108,BIA,33.3519,-110.4783
93109,BIA,33.3517,-110.5014
93110,BIA,33.3167,-110.5347
93111,BIA,33.3353,-110.4511
93112,BIA,33.3353,-110.4511
93113,BIA,33.3561,-110.6522
93114,BIA,33.3353,-110.4511
93115,BIA,33.3353,-110.4511
93116,BIA,33.3167,-110.5014
93117,BIA,33.3517,-110.4511
93118,BIA,33.3603,-110.4511
93119,BIA,33.3167,-110.4511
93120,BIA,33.3517,-110.4511
93121,BIA,33.3167,-110.518
93122,BIA,33.3353,-110.6355
93123,BIA,33.3839,-110.4505
93124,BIA,33.3186,-110.4355
93125,BIA,33.3147,-110.4458
93126,BIA,33.3017,-110.458
93127,BIA,33.3517,-110.4511
93128,BIA,33.3167,-110.4342
93129,BIA,33.3681,-110.4511
93130,BIA,33.3681,-110.4342
93131,BIA,33.1022,-110.1017
93132,BIA,33.3167,-110.518
93133,BIA,33.3633,-110.4575
93134,BIA,33.4511,-110.4511
93135,BIA,33.3167,-110.4339
93136,BIA,33.3003,-110.4342
93137,BIA,33.3167,-110.4342
93138,BIA,33.3353,-110.4844
93139,BIA,33.3992,-110.4519
93140,BIA,33.3517,-110.4511
93141,BIA,33.3517,-111.4511
93142,BIA,33.3142,-110.4528
93143,BIA,33.3353,-110.4511
93144,BIA,33.3517,-110.4678
93145,BIA,33.3003,-110.4342
93146,BIA,33.3353,-110.4678
93147,BIA,33.3681,-110.4511
93148,BIA,33.3275,-110.4353
93149,BIA,33.3517,-110.4511
93150,BIA,33.2842,-110.4511
93151,BIA,33.3003,-110.4342
93152,BIA,33.3353,-110.4511
93153,BIA,33.3353,-110.4511
93154,BIA,33.3681,-110.4511
93155,BIA,33.3517,-110.6355
93156,BIA,33.3839,-110.4172
93157,BIA,33.2678,-110.4511
93158,BIA,33.2842,-110.4511
93159,BIA,33.3003,-110.4175
93160,BIA,33.3517,-110.4678
93161,BIA,33.1183,-110.1097
93162,BIA,33.3167,-110.518
93163,BIA,33.3517,-110.4511
93164,BIA,33.3353,-110.4511
93165,BIA,33.3167,-110.4342
93166,BIA,33.3353,-110.4511
93167,BIA,33.3686,-110.4511
93168,BIA,33.3167,-110.4342
93169,BIA,33.3353,-110.4511
93170,BIA,33.3167,-110.4342
93171,BIA,33.2842,-110.4342
93172,BIA,33.3517,-110.4678
93173,BIA,33.3353,-110.4511
93174,BIA,33.3517,-110.4511
93175,BIA,33.3003,-110.4342
93176,BIA,33.3003,-110.4353
93177,BIA,33.3681,-110.4511
93178,BIA,33.3681,-110.5347
93179,BIA,33.3192,-110.5347
93180,BIA,33.3192,-110.5014
93181,BIA,33.3353,-110.4511
93182,BIA,33.3003,-110.4175
93183,BIA,33.3517,-110.4511
93184,BIA,33.3678,-110.4511
93185,BIA,33.3517,-110.4511
93186,BIA,33.3517,-110.4511
93187,BIA,33.3353,-110.4511
93188,BIA,33.3167,-110.4511
93189,BIA,33.3167,-110.5347
93190,BIA,33.3167,-110.5347
93191,BIA,33.3167,-110.4511
93192,BIA,33.3236,-110.4505
93193,BIA,33.3003,-110.4511
93194,BIA,33.0347,-110.1017
93195,BIA,33.1122,-110.1072
93196,BIA,33.3167,-110.4342
93197,BIA,33.3003,-110.4511
93198,BIA,33.3353,-110.4511
93199,BIA,33.3003,-110.4511
93200,BIA,33.2842,-110.4342
93201,BIA,33.3517,-110.4678
93202,BIA,33.3572,-110.6458
93203,BIA,33.3564,-110.4758
93204,BIA,33.3681,-110.5517
93205,BIA,33.3372,-110.4528
93206,BIA,33.3522,-110.4614
93207,BIA,33.3353,-110.4511
93208,BIA,33.3353,-110.4511
93209,BIA,33.365,-110.465
93210,BIA,33.3839,-110.4505
93211,BIA,33.3003,-110.518
93212,BIA,33.3003,-110.518
93213,BIA,33.3517,-110.5183
93214,BIA,33.3167,-110.4511
93215,BIA,33.3614,-110.4603
93216,BIA,33.3353,-110.4678
93217,BIA,33.2069,-110.1853
93218,BIA,33.3353,-110.4678
93219,BIA,33.3311,-110.4386
93220,BIA,33.3542,-110.4525
93221,BIA,33.1186,-110.3003
93222,BIA,33.3003,-110.3839
93223,BIA,33.2972,-110.4814
93224,BIA,33.1022,-110.1142
93225,BIA,33.3517,-110.4511
93226,BIA,33.3353,-110.4511
93227,BIA,33.3447,-110.4572
93228,BIA,33.1839,-110.1855
93229,BIA,33.3681,-110.4347
93230,BIA,33.3839,-110.4505
93231,BIA,33.3003,-110.4511
93232,BIA,33.3517,-110.4511
93233,BIA,33.3003,-110.5347
93234,BIA,33.2842,-110.4342
93235,BIA,33.4517,-110.4842
93236,BIA,33.4517,-110.4183
93237,BIA,33.3003,-110.4175
93238,BIA,33.3353,-110.4511
93239,BIA,33.3353,-110.5347
93240,BIA,33.3839,-110.4339
93241,BIA,33.3353,-110.4511
93242,BIA,33.3167,-110.518
93243,BIA,33.3003,-110.4342
93244,BIA,33.3167,-110.4342
93245,BIA,33.3003,-110.4342
93246,BIA,33.3353,-110.4511
93247,BIA,33.2969,-110.433
93248,BIA,33.2514,-110.4511
93249,BIA,33.3353,-110.5683
93250,BIA,33.3353,-110.4511
93251,BIA,33.3353,-110.4511
93252,BIA,33.3517,-110.4511
93253,BIA,33.3517,-110.4511
93254,BIA,33.3003,-110.4342
93255,BIA,33.2842,-110.4342
93256,BIA,33.3839,-110.4505
93257,BIA,33.1022,-110.1017
93258,BIA,33.3517,-110.5517
93259,BIA,33.3517,-110.4511
93260,BIA,33.3681,-110.4511
93261,BIA,33.2842,-110.5347
93262,BIA,33.3681,-110.5683
93263,BIA,33.3681,-110.5347
93264,BIA,33.3839,-110.4505
93265,BIA,33.3517,-110.6355
93266,BIA,33.3167,-110.585
93267,BIA,33.4353,-110.1517
93268,BIA,33.3517,-110.4511
93269,BIA,33.3681,-110.4511
93270,BIA,33.3839,-110.118
